lab_ID,lab_type,lab_capacity,user_ID,course_of_study,occupancy,time_stamp,computer_ID,CPU_usage,memory_usage,disk_usage,year,month,day,hour,minute,day_of_week,quarter,month_name,hour_name,course_duration,course_start_time,course_end_time,course_attendance
4,A,35,25,CS,41,2023-01-12 03:00:00,3,3.220429638734301,76.19566742411017,67.29370783580029,2023,1,12,3,0,3,1,January,Morning,3,2023-01-12 09:00:00,2023-01-12 12:00:00,33
4,B,44,98,CS,67,2023-01-12 04:00:00,9,77.31866361307448,69.85996534700276,6.304957468429984,2023,1,12,4,0,3,1,January,Morning,1,2023-01-12 06:00:00,2023-01-12 07:00:00,16
5,B,29,52,CS,65,2023-01-12 05:00:00,3,83.8882380002022,32.386985261676685,83.46625273731439,2023,1,12,5,0,3,1,January,Morning,1,2023-01-12 08:00:00,2023-01-12 09:00:00,3
1,A,21,79,CS,26,2023-01-12 06:00:00,8,14.755029324232147,23.94077597232653,48.63094693844554,2023,1,12,6,0,3,1,January,Morning,2,2023-01-12 06:00:00,2023-01-12 08:00:00,23
4,A,16,13,EE,59,2023-01-12 07:00:00,3,35.50024667436059,58.25493209699728,95.26991449387148,2023,1,12,7,0,3,1,January,Morning,1,2023-01-12 07:00:00,2023-01-12 08:00:00,98
9,C,25,9,ME,24,2023-01-12 08:00:00,4,19.753788859102283,62.29876434334896,21.367725873729924,2023,1,12,8,0,3,1,January,Morning,4,2023-01-12 09:00:00,2023-01-12 13:00:00,3
8,A,19,11,EE,75,2023-01-12 09:00:00,4,41.597984318637984,84.22111578372625,23.05553153666688,2023,1,12,9,0,3,1,January,Morning,1,2023-01-12 08:00:00,2023-01-12 09:00:00,30
4,B,46,80,CS,98,2023-01-12 10:00:00,8,98.99596646918326,56.98451013229935,36.47894620788755,2023,1,12,10,0,3,1,January,Morning,1,2023-01-12 09:00:00,2023-01-12 10:00:00,60
7,B,39,96,ME,40,2023-01-12 11:00:00,2,94.60655992117,16.0634425036,12.753734201058176,2023,1,12,11,0,3,1,January,Morning,2,2023-01-12 08:00:00,2023-01-12 10:00:00,39
2,A,13,23,ME,29,2023-01-12 12:00:00,2,78.04025337715599,68.18823993012992,32.92676933011531,2023,1,12,12,0,3,1,January,Afternoon,3,2023-01-12 07:00:00,2023-01-12 10:00:00,3
2,A,33,87,ME,99,2023-01-12 13:00:00,1,69.25812188802502,86.34237461672937,78.37368524886585,2023,1,12,13,0,3,1,January,Afternoon,4,2023-01-12 08:00:00,2023-01-12 12:00:00,81
7,C,10,69,CS,4,2023-01-12 14:00:00,8,2.6423867786982025,51.54915549979248,27.251422843239435,2023,1,12,14,0,3,1,January,Afternoon,5,2023-01-12 08:00:00,2023-01-12 13:00:00,25
9,C,26,63,ME,54,2023-01-12 15:00:00,8,30.48455291331928,80.42703529252479,40.94326448593966,2023,1,12,15,0,3,1,January,Afternoon,4,2023-01-12 07:00:00,2023-01-12 11:00:00,52
5,C,20,63,EE,53,2023-01-12 16:00:00,9,52.234764266371016,31.163567202424257,34.555030231586784,2023,1,12,16,0,3,1,January,Afternoon,4,2023-01-12 08:00:00,2023-01-12 12:00:00,20
7,B,40,79,CS,69,2023-01-12 17:00:00,2,91.40325780595654,49.1796452954149,89.9871018870616,2023,1,12,17,0,3,1,January,Evening,4,2023-01-12 07:00:00,2023-01-12 11:00:00,34
8,B,10,17,EE,7,2023-01-12 18:00:00,8,95.89858785872411,91.11702527569588,36.585686191060816,2023,1,12,18,0,3,1,January,Evening,4,2023-01-12 07:00:00,2023-01-12 11:00:00,18
5,A,27,54,CS,30,2023-01-12 19:00:00,4,34.22405991586564,43.648622046674525,46.238795268907495,2023,1,12,19,0,3,1,January,Evening,3,2023-01-12 09:00:00,2023-01-12 12:00:00,11
6,C,18,46,EE,50,2023-01-12 20:00:00,9,62.04216470179571,52.14207087839722,15.569274353423534,2023,1,12,20,0,3,1,January,Evening,1,2023-01-12 06:00:00,2023-01-12 07:00:00,27
5,A,49,2,CS,35,2023-01-12 21:00:00,3,38.61443798053489,68.3170203804725,37.40550761686863,2023,1,12,21,0,3,1,January,Evening,2,2023-01-12 09:00:00,2023-01-12 11:00:00,55
6,A,47,80,ME,73,2023-01-12 22:00:00,6,21.608928687822416,23.62629821148755,44.01227548749432,2023,1,12,22,0,3,1,January,Evening,5,2023-01-12 07:00:00,2023-01-12 12:00:00,77
3,C,41,63,CS,94,2023-01-12 23:00:00,1,86.21573425986617,75.7868203531265,47.907624330890975,2023,1,12,23,0,3,1,January,Evening,4,2023-01-12 07:00:00,2023-01-12 11:00:00,37
1,C,44,87,EE,85,2023-01-13 00:00:00,7,96.62350505872564,50.1217319339551,13.44281164050235,2023,1,13,0,0,4,1,January,Morning,3,2023-01-13 06:00:00,2023-01-13 09:00:00,73
3,A,19,87,CS,50,2023-01-13 01:00:00,6,30.12079672636084,88.07230808321333,24.48842896386726,2023,1,13,1,0,4,1,January,Morning,3,2023-01-13 06:00:00,2023-01-13 09:00:00,49
1,B,36,6,CS,9,2023-01-13 02:00:00,8,33.50634833280293,36.03053470852743,60.615134297371945,2023,1,13,2,0,4,1,January,Morning,1,2023-01-13 09:00:00,2023-01-13 10:00:00,81
5,A,25,97,CS,46,2023-01-13 03:00:00,8,3.884198180647891,25.948804032275184,26.34244297104728,2023,1,13,3,0,4,1,January,Morning,1,2023-01-13 08:00:00,2023-01-13 09:00:00,46
1,A,28,89,ME,84,2023-01-13 04:00:00,4,86.30029307530658,57.07454530844991,0.4409178111236977,2023,1,13,4,0,4,1,January,Morning,1,2023-01-13 09:00:00,2023-01-13 10:00:00,91
9,C,44,21,ME,30,2023-01-13 05:00:00,1,1.065874323171856,0.3178216957888002,95.5692824215767,2023,1,13,5,0,4,1,January,Morning,5,2023-01-13 08:00:00,2023-01-13 13:00:00,67
1,C,42,36,EE,66,2023-01-13 06:00:00,5,65.32042085676522,44.11029875471989,95.61103807866556,2023,1,13,6,0,4,1,January,Morning,2,2023-01-13 08:00:00,2023-01-13 10:00:00,72
1,B,40,39,EE,29,2023-01-13 07:00:00,8,58.49937170407625,83.11483875796458,55.47369234550356,2023,1,13,7,0,4,1,January,Morning,3,2023-01-13 07:00:00,2023-01-13 10:00:00,29
8,C,45,96,EE,58,2023-01-13 08:00:00,4,33.2983201047872,82.13042382370878,39.48426205039941,2023,1,13,8,0,4,1,January,Morning,1,2023-01-13 06:00:00,2023-01-13 07:00:00,75
3,A,16,89,EE,62,2023-01-13 09:00:00,5,48.48185971949667,11.405176472390732,28.42376903495548,2023,1,13,9,0,4,1,January,Morning,4,2023-01-13 08:00:00,2023-01-13 12:00:00,29
8,B,18,56,EE,83,2023-01-13 10:00:00,4,70.76530631493331,11.832048317428324,15.818136490528978,2023,1,13,10,0,4,1,January,Morning,3,2023-01-13 06:00:00,2023-01-13 09:00:00,90
4,A,26,68,CS,93,2023-01-13 11:00:00,5,10.514792827431174,71.57061078834668,53.81472754972015,2023,1,13,11,0,4,1,January,Morning,1,2023-01-13 06:00:00,2023-01-13 07:00:00,37
9,C,34,70,CS,62,2023-01-13 12:00:00,9,41.02896440214667,15.720937687174818,10.65534102980279,2023,1,13,12,0,4,1,January,Afternoon,5,2023-01-13 08:00:00,2023-01-13 13:00:00,18
9,B,28,76,EE,62,2023-01-13 13:00:00,6,42.81446599239113,93.47427936460626,14.881153756759836,2023,1,13,13,0,4,1,January,Afternoon,3,2023-01-13 06:00:00,2023-01-13 09:00:00,33
1,A,19,78,EE,13,2023-01-13 14:00:00,6,20.06692545059693,16.50417555913466,41.17474894129876,2023,1,13,14,0,4,1,January,Afternoon,2,2023-01-13 06:00:00,2023-01-13 08:00:00,76
1,A,25,69,CS,29,2023-01-13 15:00:00,4,39.02451409486544,0.369612013082643,65.33079374188878,2023,1,13,15,0,4,1,January,Afternoon,1,2023-01-13 08:00:00,2023-01-13 09:00:00,68
7,C,46,49,EE,7,2023-01-13 16:00:00,5,12.75460436007827,95.13548815267472,61.74875729887496,2023,1,13,16,0,4,1,January,Afternoon,4,2023-01-13 06:00:00,2023-01-13 10:00:00,53
8,A,25,71,ME,5,2023-01-13 17:00:00,4,94.36103438190683,64.47764430033126,86.27540432548975,2023,1,13,17,0,4,1,January,Evening,3,2023-01-13 07:00:00,2023-01-13 10:00:00,14
4,A,39,35,ME,30,2023-01-13 18:00:00,7,64.53759264177981,3.984628478572938,22.61714678822988,2023,1,13,18,0,4,1,January,Evening,2,2023-01-13 06:00:00,2023-01-13 08:00:00,72
1,A,16,93,EE,35,2023-01-13 19:00:00,4,24.48622158044831,24.778357109252585,30.90620348723501,2023,1,13,19,0,4,1,January,Evening,5,2023-01-13 09:00:00,2023-01-13 14:00:00,17
4,A,42,45,EE,70,2023-01-13 20:00:00,6,7.541655126342261,38.07329856634956,52.13565043722532,2023,1,13,20,0,4,1,January,Evening,4,2023-01-13 09:00:00,2023-01-13 13:00:00,23
6,B,15,87,EE,61,2023-01-13 21:00:00,1,25.08661178841777,16.356308406135568,52.07619428602158,2023,1,13,21,0,4,1,January,Evening,5,2023-01-13 09:00:00,2023-01-13 14:00:00,80
4,B,28,51,ME,97,2023-01-13 22:00:00,4,33.88545960947196,87.85494747511184,15.890551276372369,2023,1,13,22,0,4,1,January,Evening,1,2023-01-13 09:00:00,2023-01-13 10:00:00,51
7,C,28,50,ME,52,2023-01-13 23:00:00,7,89.74243823788473,86.08869640907567,95.03437046263122,2023,1,13,23,0,4,1,January,Evening,3,2023-01-13 08:00:00,2023-01-13 11:00:00,52
2,A,20,22,ME,19,2023-01-14 00:00:00,7,56.73360964559034,53.64807829772127,16.090505297188994,2023,1,14,0,0,5,1,January,Morning,1,2023-01-14 06:00:00,2023-01-14 07:00:00,69
7,A,47,25,ME,29,2023-01-14 01:00:00,7,43.94298644543782,63.5045553341681,65.63378806111561,2023,1,14,1,0,5,1,January,Morning,2,2023-01-14 08:00:00,2023-01-14 10:00:00,81
7,A,44,3,ME,60,2023-01-14 02:00:00,6,64.26260394308731,41.2671120198159,29.084538311000465,2023,1,14,2,0,5,1,January,Morning,5,2023-01-14 06:00:00,2023-01-14 11:00:00,4
2,A,29,30,ME,2,2023-01-14 03:00:00,3,34.98415331626033,98.52629626059174,54.006819052885824,2023,1,14,3,0,5,1,January,Morning,4,2023-01-14 06:00:00,2023-01-14 10:00:00,57
6,B,31,26,EE,62,2023-01-14 04:00:00,4,38.57119223355293,39.89182137498969,94.83738653553698,2023,1,14,4,0,5,1,January,Morning,1,2023-01-14 07:00:00,2023-01-14 08:00:00,28
5,B,25,81,EE,99,2023-01-14 05:00:00,2,72.24991638704425,5.65715780837569,37.75702745128204,2023,1,14,5,0,5,1,January,Morning,2,2023-01-14 06:00:00,2023-01-14 08:00:00,72
8,C,42,38,ME,30,2023-01-14 06:00:00,7,88.69964456203097,13.7596547107518,77.96715117045801,2023,1,14,6,0,5,1,January,Morning,5,2023-01-14 07:00:00,2023-01-14 12:00:00,94
5,B,27,68,ME,55,2023-01-14 07:00:00,3,82.41759068662101,57.23218058395542,41.41307422072536,2023,1,14,7,0,5,1,January,Morning,3,2023-01-14 07:00:00,2023-01-14 10:00:00,77
9,A,38,2,CS,3,2023-01-14 08:00:00,1,45.442980060442174,24.722906352645342,67.93463263365742,2023,1,14,8,0,5,1,January,Morning,1,2023-01-14 06:00:00,2023-01-14 07:00:00,3
8,B,13,89,ME,18,2023-01-14 09:00:00,1,18.419937403530927,67.70709216878531,98.42332509132258,2023,1,14,9,0,5,1,January,Morning,4,2023-01-14 07:00:00,2023-01-14 11:00:00,95
6,C,25,83,EE,70,2023-01-14 10:00:00,9,56.42366689396506,40.29020926350291,82.44938298538051,2023,1,14,10,0,5,1,January,Morning,2,2023-01-14 08:00:00,2023-01-14 10:00:00,67
6,B,38,10,ME,4,2023-01-14 11:00:00,2,11.45429538407945,79.15397066511666,85.59095220416668,2023,1,14,11,0,5,1,January,Morning,3,2023-01-14 09:00:00,2023-01-14 12:00:00,97
7,C,30,99,ME,56,2023-01-14 12:00:00,2,83.41005727839278,25.106414180543467,48.18058862124649,2023,1,14,12,0,5,1,January,Afternoon,3,2023-01-14 07:00:00,2023-01-14 10:00:00,67
4,C,14,44,ME,39,2023-01-14 13:00:00,2,11.663510538478306,81.61135187276335,24.91625401650236,2023,1,14,13,0,5,1,January,Afternoon,2,2023-01-14 07:00:00,2023-01-14 09:00:00,42
7,B,21,79,ME,58,2023-01-14 14:00:00,7,4.736076592529448,47.506661081534254,30.567723669561488,2023,1,14,14,0,5,1,January,Afternoon,4,2023-01-14 06:00:00,2023-01-14 10:00:00,27
1,C,20,86,CS,45,2023-01-14 15:00:00,8,86.66712847217724,80.1141637831216,69.40102590774482,2023,1,14,15,0,5,1,January,Afternoon,4,2023-01-14 07:00:00,2023-01-14 11:00:00,67
5,A,33,35,EE,4,2023-01-14 16:00:00,4,2.600703629452339,14.199830051157036,21.22670056349615,2023,1,14,16,0,5,1,January,Afternoon,2,2023-01-14 07:00:00,2023-01-14 09:00:00,33
9,B,15,8,EE,73,2023-01-14 17:00:00,2,78.89902638731226,89.25582260085022,79.36605997315338,2023,1,14,17,0,5,1,January,Evening,3,2023-01-14 07:00:00,2023-01-14 10:00:00,2
5,A,24,82,CS,36,2023-01-14 18:00:00,8,49.42188864895799,38.73041099215777,74.57958734610968,2023,1,14,18,0,5,1,January,Evening,5,2023-01-14 09:00:00,2023-01-14 14:00:00,46
1,B,25,56,EE,19,2023-01-14 19:00:00,3,77.50537844922785,90.04301107820261,51.08738180593046,2023,1,14,19,0,5,1,January,Evening,1,2023-01-14 06:00:00,2023-01-14 07:00:00,39
6,C,28,74,CS,23,2023-01-14 20:00:00,1,46.34805800394224,7.598529104245921,72.88956203389053,2023,1,14,20,0,5,1,January,Evening,5,2023-01-14 09:00:00,2023-01-14 14:00:00,19
8,B,10,60,CS,60,2023-01-14 21:00:00,2,85.41052143019199,7.414711038590749,39.78879664836866,2023,1,14,21,0,5,1,January,Evening,5,2023-01-14 09:00:00,2023-01-14 14:00:00,82
5,B,27,86,EE,22,2023-01-14 22:00:00,1,35.306521028781354,83.45957315088332,10.123534503611731,2023,1,14,22,0,5,1,January,Evening,1,2023-01-14 06:00:00,2023-01-14 07:00:00,60
4,C,38,39,EE,79,2023-01-14 23:00:00,9,70.30874800851812,35.115062753426955,59.13822764169612,2023,1,14,23,0,5,1,January,Evening,2,2023-01-14 09:00:00,2023-01-14 11:00:00,22
5,A,23,47,ME,29,2023-01-15 00:00:00,1,45.00594171935087,51.059440297403725,61.580124967773685,2023,1,15,0,0,6,1,January,Morning,2,2023-01-15 07:00:00,2023-01-15 09:00:00,12
7,C,10,85,ME,27,2023-01-15 01:00:00,3,13.686064966621792,9.046211327176067,70.28513390804434,2023,1,15,1,0,6,1,January,Morning,4,2023-01-15 07:00:00,2023-01-15 11:00:00,39
5,B,31,87,CS,79,2023-01-15 02:00:00,2,82.74065986025553,83.25923490103588,99.8016438179174,2023,1,15,2,0,6,1,January,Morning,4,2023-01-15 06:00:00,2023-01-15 10:00:00,36
4,C,38,17,ME,22,2023-01-15 03:00:00,4,74.79166610372623,62.14258662000726,31.75810689690545,2023,1,15,3,0,6,1,January,Morning,3,2023-01-15 06:00:00,2023-01-15 09:00:00,13
6,B,49,90,EE,21,2023-01-15 04:00:00,5,43.67999875763898,30.32027363646777,58.62017940280894,2023,1,15,4,0,6,1,January,Morning,1,2023-01-15 09:00:00,2023-01-15 10:00:00,27
6,B,21,96,CS,28,2023-01-15 05:00:00,2,83.45855086878085,29.970928810791687,32.74237214334692,2023,1,15,5,0,6,1,January,Morning,1,2023-01-15 06:00:00,2023-01-15 07:00:00,83
5,A,40,66,ME,46,2023-01-15 06:00:00,3,53.38000321060233,85.14562214736333,53.53530228197818,2023,1,15,6,0,6,1,January,Morning,1,2023-01-15 07:00:00,2023-01-15 08:00:00,49
9,A,19,1,CS,16,2023-01-15 07:00:00,2,51.469238527270576,57.26691017617189,75.99887343703206,2023,1,15,7,0,6,1,January,Morning,3,2023-01-15 08:00:00,2023-01-15 11:00:00,10
5,C,23,45,EE,99,2023-01-15 08:00:00,9,25.37616807111118,43.029687736610654,29.528698418631947,2023,1,15,8,0,6,1,January,Morning,4,2023-01-15 07:00:00,2023-01-15 11:00:00,48
9,A,11,27,ME,63,2023-01-15 09:00:00,1,51.80256713577101,57.699912671573294,94.08387752206689,2023,1,15,9,0,6,1,January,Morning,1,2023-01-15 08:00:00,2023-01-15 09:00:00,0
8,A,24,49,CS,56,2023-01-15 10:00:00,6,89.75910104470356,91.66428599335508,42.43835358064519,2023,1,15,10,0,6,1,January,Morning,3,2023-01-15 08:00:00,2023-01-15 11:00:00,11
8,A,48,7,CS,10,2023-01-15 11:00:00,4,4.245835832409373,81.79870552069443,62.466692281322864,2023,1,15,11,0,6,1,January,Morning,4,2023-01-15 07:00:00,2023-01-15 11:00:00,41
6,C,11,95,CS,10,2023-01-15 12:00:00,8,24.833518871262207,84.57790890024704,28.085647951252025,2023,1,15,12,0,6,1,January,Afternoon,4,2023-01-15 06:00:00,2023-01-15 10:00:00,82
8,A,47,83,CS,53,2023-01-15 13:00:00,8,29.83122582258872,1.4466411252989198,31.091530012617586,2023,1,15,13,0,6,1,January,Afternoon,3,2023-01-15 09:00:00,2023-01-15 12:00:00,24
1,A,26,17,ME,65,2023-01-15 14:00:00,4,26.346784095720245,78.63087925243447,74.02964298295251,2023,1,15,14,0,6,1,January,Afternoon,2,2023-01-15 07:00:00,2023-01-15 09:00:00,9
5,B,39,22,ME,19,2023-01-15 15:00:00,3,8.545401540955789,55.55491228844296,63.70165293475252,2023,1,15,15,0,6,1,January,Afternoon,3,2023-01-15 06:00:00,2023-01-15 09:00:00,0
5,B,24,15,EE,99,2023-01-15 16:00:00,3,36.44444610665675,1.5748190436871146,88.83332491612902,2023,1,15,16,0,6,1,January,Afternoon,3,2023-01-15 07:00:00,2023-01-15 10:00:00,89
2,B,27,16,EE,21,2023-01-15 17:00:00,2,68.4415714684229,99.90055447294098,47.61638701036068,2023,1,15,17,0,6,1,January,Evening,1,2023-01-15 06:00:00,2023-01-15 07:00:00,70
9,C,17,55,CS,12,2023-01-15 18:00:00,2,28.44416465047261,86.69107424017722,44.01732763768088,2023,1,15,18,0,6,1,January,Evening,3,2023-01-15 09:00:00,2023-01-15 12:00:00,31
6,A,44,69,CS,11,2023-01-15 19:00:00,3,64.43334304837177,78.343676751565,83.37830573948295,2023,1,15,19,0,6,1,January,Evening,3,2023-01-15 06:00:00,2023-01-15 09:00:00,37
6,A,13,39,EE,41,2023-01-15 20:00:00,6,27.300088880745232,18.55061030111485,87.6423752876836,2023,1,15,20,0,6,1,January,Evening,4,2023-01-15 07:00:00,2023-01-15 11:00:00,38
8,A,43,45,EE,10,2023-01-15 21:00:00,5,5.334723740243241,5.359427722851329,49.130345331865456,2023,1,15,21,0,6,1,January,Evening,5,2023-01-15 06:00:00,2023-01-15 11:00:00,29
8,C,44,29,EE,89,2023-01-15 22:00:00,5,3.560115970794253,65.91400813586391,20.78750166091249,2023,1,15,22,0,6,1,January,Evening,1,2023-01-15 08:00:00,2023-01-15 09:00:00,70
7,A,44,68,ME,58,2023-01-15 23:00:00,9,83.37380548724379,50.43926618175051,25.921623955378585,2023,1,15,23,0,6,1,January,Evening,4,2023-01-15 09:00:00,2023-01-15 13:00:00,41
4,B,10,87,CS,10,2023-01-16 00:00:00,3,98.13817305422693,77.18600344570193,57.821649901001805,2023,1,16,0,0,0,1,January,Morning,4,2023-01-16 07:00:00,2023-01-16 11:00:00,26
2,B,14,6,ME,60,2023-01-16 01:00:00,3,67.89967372939721,98.50141681256687,1.9923179578355763,2023,1,16,1,0,0,1,January,Morning,5,2023-01-16 06:00:00,2023-01-16 11:00:00,75
3,B,11,45,EE,86,2023-01-16 02:00:00,2,10.538327569681172,34.97235691465747,4.46913381697237,2023,1,16,2,0,0,1,January,Morning,5,2023-01-16 09:00:00,2023-01-16 14:00:00,39
5,C,26,87,EE,91,2023-01-16 03:00:00,7,1.7525741917751136,65.02186947874509,43.07287690788636,2023,1,16,3,0,0,1,January,Morning,5,2023-01-16 06:00:00,2023-01-16 11:00:00,41
7,A,24,59,ME,47,2023-01-16 04:00:00,5,90.44789097963286,30.531414527023347,34.47728719737818,2023,1,16,4,0,0,1,January,Morning,2,2023-01-16 08:00:00,2023-01-16 10:00:00,13
8,C,37,75,ME,90,2023-01-16 05:00:00,8,40.21748545949249,64.24630959762806,65.96547874669746,2023,1,16,5,0,0,1,January,Morning,4,2023-01-16 07:00:00,2023-01-16 11:00:00,55
8,A,43,74,EE,20,2023-01-16 06:00:00,7,19.2874875474158,98.9677341188809,38.34291801766288,2023,1,16,6,0,0,1,January,Morning,5,2023-01-16 06:00:00,2023-01-16 11:00:00,48
8,A,12,37,EE,24,2023-01-16 07:00:00,9,56.52964949587991,54.93876433524544,2.872470572556818,2023,1,16,7,0,0,1,January,Morning,2,2023-01-16 09:00:00,2023-01-16 11:00:00,63
3,B,23,4,EE,39,2023-01-16 08:00:00,1,53.392823671394126,85.45524049505423,46.35729449325963,2023,1,16,8,0,0,1,January,Morning,1,2023-01-16 07:00:00,2023-01-16 08:00:00,1
5,C,37,63,EE,80,2023-01-16 09:00:00,6,55.85163497745261,83.15924372942074,59.30791551740797,2023,1,16,9,0,0,1,January,Morning,4,2023-01-16 09:00:00,2023-01-16 13:00:00,5
5,B,29,33,ME,35,2023-01-16 10:00:00,4,90.72303745407014,36.44245820046955,79.62772255614935,2023,1,16,10,0,0,1,January,Morning,5,2023-01-16 08:00:00,2023-01-16 13:00:00,12
3,A,24,62,CS,36,2023-01-16 11:00:00,1,1.0967385840208288,51.03337411835428,21.647050315672978,2023,1,16,11,0,0,1,January,Morning,4,2023-01-16 06:00:00,2023-01-16 10:00:00,98
1,B,41,54,ME,22,2023-01-16 12:00:00,8,50.64538891278927,2.200694918861168,9.969280288265958,2023,1,16,12,0,0,1,January,Afternoon,3,2023-01-16 06:00:00,2023-01-16 09:00:00,41
4,A,15,51,ME,58,2023-01-16 13:00:00,6,17.41971891729097,25.04041539839972,26.80005781813601,2023,1,16,13,0,0,1,January,Afternoon,1,2023-01-16 06:00:00,2023-01-16 07:00:00,16
9,A,33,35,CS,48,2023-01-16 14:00:00,8,7.564277932106522,98.59058529531248,16.734577860405974,2023,1,16,14,0,0,1,January,Afternoon,1,2023-01-16 09:00:00,2023-01-16 10:00:00,43
9,A,34,15,CS,71,2023-01-16 15:00:00,3,66.45641671809318,58.738012845316455,63.59285913325317,2023,1,16,15,0,0,1,January,Afternoon,3,2023-01-16 08:00:00,2023-01-16 11:00:00,83
1,B,45,20,EE,30,2023-01-16 16:00:00,4,71.97117640995212,67.4023070190511,92.4359757407706,2023,1,16,16,0,0,1,January,Afternoon,5,2023-01-16 09:00:00,2023-01-16 14:00:00,79
8,A,41,20,ME,27,2023-01-16 17:00:00,7,63.428276193996446,69.30173484597705,72.59063718051762,2023,1,16,17,0,0,1,January,Evening,5,2023-01-16 08:00:00,2023-01-16 13:00:00,34
8,A,13,55,EE,16,2023-01-16 18:00:00,1,5.03731250040913,16.44600772835634,10.139242115769454,2023,1,16,18,0,0,1,January,Evening,2,2023-01-16 09:00:00,2023-01-16 11:00:00,93
4,B,38,20,CS,44,2023-01-16 19:00:00,8,24.13604295704699,7.201638379939446,68.55551490540329,2023,1,16,19,0,0,1,January,Evening,3,2023-01-16 08:00:00,2023-01-16 11:00:00,79
4,B,36,82,ME,74,2023-01-16 20:00:00,8,58.715593795280576,45.9276978367846,46.468383686622815,2023,1,16,20,0,0,1,January,Evening,1,2023-01-16 07:00:00,2023-01-16 08:00:00,29
9,C,23,22,CS,70,2023-01-16 21:00:00,7,46.45716072783394,84.34887879521501,24.33321507622384,2023,1,16,21,0,0,1,January,Evening,1,2023-01-16 06:00:00,2023-01-16 07:00:00,84
2,A,17,52,CS,39,2023-01-16 22:00:00,1,67.5471935216205,81.0876135126676,72.84393100796804,2023,1,16,22,0,0,1,January,Evening,3,2023-01-16 07:00:00,2023-01-16 10:00:00,54
2,B,18,93,EE,56,2023-01-16 23:00:00,3,21.344456536285872,15.65294246414386,69.06265825751238,2023,1,16,23,0,0,1,January,Evening,5,2023-01-16 09:00:00,2023-01-16 14:00:00,89
5,A,16,9,CS,86,2023-01-17 00:00:00,7,86.6389932081947,43.90038681878726,7.358029560695456,2023,1,17,0,0,1,1,January,Morning,1,2023-01-17 08:00:00,2023-01-17 09:00:00,43
5,A,40,86,EE,31,2023-01-17 01:00:00,2,88.23059434427918,42.68874059580806,14.341619488893864,2023,1,17,1,0,1,1,January,Morning,4,2023-01-17 06:00:00,2023-01-17 10:00:00,29
4,B,48,26,CS,91,2023-01-17 02:00:00,8,6.318834333734802,42.17893822798143,44.68620164204216,2023,1,17,2,0,1,1,January,Morning,5,2023-01-17 06:00:00,2023-01-17 11:00:00,59
9,B,39,1,ME,36,2023-01-17 03:00:00,2,66.52491893516923,52.77158059157914,19.11109712919012,2023,1,17,3,0,1,1,January,Morning,1,2023-01-17 09:00:00,2023-01-17 10:00:00,34
7,B,42,10,EE,56,2023-01-17 04:00:00,1,49.09680449131074,74.58998350233922,93.05907541364094,2023,1,17,4,0,1,1,January,Morning,5,2023-01-17 08:00:00,2023-01-17 13:00:00,79
3,A,32,87,EE,39,2023-01-17 05:00:00,2,95.9191593878788,88.43686386840457,1.3644132634928583,2023,1,17,5,0,1,1,January,Morning,2,2023-01-17 09:00:00,2023-01-17 11:00:00,72
4,A,47,73,EE,60,2023-01-17 06:00:00,6,30.26633877265756,73.77679335012827,49.86912766628389,2023,1,17,6,0,1,1,January,Morning,4,2023-01-17 06:00:00,2023-01-17 10:00:00,75
1,B,19,52,EE,14,2023-01-17 07:00:00,4,31.2412025786826,61.82688616646806,8.765142281439154,2023,1,17,7,0,1,1,January,Morning,4,2023-01-17 08:00:00,2023-01-17 12:00:00,85
8,C,32,97,ME,35,2023-01-17 08:00:00,5,3.3509349210569472,81.55589814481169,82.5566192282964,2023,1,17,8,0,1,1,January,Morning,4,2023-01-17 09:00:00,2023-01-17 13:00:00,41
7,C,37,55,ME,57,2023-01-17 09:00:00,8,31.62494603834752,60.065786919737306,65.10577961102709,2023,1,17,9,0,1,1,January,Morning,1,2023-01-17 06:00:00,2023-01-17 07:00:00,93
3,C,36,82,CS,58,2023-01-17 10:00:00,1,27.477601863716828,4.080630364529869,38.93168468195994,2023,1,17,10,0,1,1,January,Morning,1,2023-01-17 07:00:00,2023-01-17 08:00:00,0
7,B,43,49,CS,32,2023-01-17 11:00:00,9,85.7306072482553,13.734302724784852,65.30235379309285,2023,1,17,11,0,1,1,January,Morning,5,2023-01-17 09:00:00,2023-01-17 14:00:00,7
1,C,29,35,EE,26,2023-01-17 12:00:00,7,0.6661040680598806,99.98093729608402,92.52930800314346,2023,1,17,12,0,1,1,January,Afternoon,3,2023-01-17 06:00:00,2023-01-17 09:00:00,72
2,A,27,46,EE,38,2023-01-17 13:00:00,8,77.83035106286067,84.72429451072412,68.3628080443937,2023,1,17,13,0,1,1,January,Afternoon,1,2023-01-17 08:00:00,2023-01-17 09:00:00,86
8,A,16,18,EE,18,2023-01-17 14:00:00,2,61.339326748633695,95.23596155159916,49.14295018952662,2023,1,17,14,0,1,1,January,Afternoon,2,2023-01-17 06:00:00,2023-01-17 08:00:00,11
7,A,34,14,ME,58,2023-01-17 15:00:00,2,53.45937880337114,27.39925437453399,20.955146069918808,2023,1,17,15,0,1,1,January,Afternoon,3,2023-01-17 06:00:00,2023-01-17 09:00:00,55
7,A,12,33,CS,1,2023-01-17 16:00:00,6,21.851350799644955,30.95905279949545,83.06614927080662,2023,1,17,16,0,1,1,January,Afternoon,3,2023-01-17 06:00:00,2023-01-17 09:00:00,43
